Date,Song Title,Artist,Album,Duration
2025-03-19,Ordinary,Alex Warren,Alex Warren,3:06
2025-03-19,Anxiety,Doechii,Doechii,4:09
2025-03-19,EVIL J0RDAN,Playboi Carti,Playboi Carti,3:03
2025-03-19,APT.,ROSÉ,ROSÉ,2:49
2025-03-19,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-19,RATHER LIE,Playboi Carti,Playboi Carti,3:29
2025-03-19,Abracadabra,Lady Gaga,Lady Gaga,3:43
2025-03-19,Show Me Love,WizTheMc,WizTheMc,2:56
2025-03-19,Messy,Lola Young,Lola Young,4:44
2025-03-19,CRUSH,Playboi Carti,Playboi Carti,2:53
2025-03-19,tau mich auf,Zartmann,Zartmann,1:50
2025-03-19,Wackelkontakt,Oimara,Oimara,2:48
2025-03-19,That’s So True,Gracie Abrams,Gracie Abrams,2:46
2025-03-19,NINAO,GIMS,GIMS,2:47
2025-03-19,DtMF,Bad Bunny,Bad Bunny,3:57
2025-03-19,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-03-19,Beautiful Things,Benson Boone,Benson Boone,3:00
2025-03-19,Wie?,AYLIVA,AYLIVA,2:53
2025-03-19,A Bar Song (Tipsy),Shaboozey,Shaboozey,2:51
2025-03-19,Timeless,The Weeknd,The Weeknd,4:16
2025-03-19,WILDFLOWER,Billie Eilish,Billie Eilish,4:21
2025-03-19,Jiggy,Filow,Filow,2:11
2025-03-19,Bad Dreams,Teddy Swims,Teddy Swims,3:04
2025-03-19,BIRDS OF A FEATHER,Billie Eilish,Billie Eilish,3:30
