Date,Song Title,Artist,Album,Duration
2025-04-05,Ordinary,Alex Warren,Alex Warren,3:06
2025-04-05,NOKIA,Drake,Drake,4:01
2025-04-05,Show Me Love,WizTheMc,WizTheMc,2:56
2025-04-05,minable,Katrine Sansregret,Katrine Sansregret,2:30
2025-04-05,Choke,Alicia Moffet,Alicia Moffet,2:43
2025-04-05,APT.,ROSÉ,ROSÉ,2:49
2025-04-05,A Bar Song (Tipsy),Shaboozey,Shaboozey,2:51
2025-04-05,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-04-05,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-04-05,Beautiful Things,Benson Boone,Benson Boone,3:00
2025-04-05,Sports car,Tate McRae,Tate McRae,2:45
2025-04-05,Revolving door,Tate McRae,Tate McRae,3:00
2025-04-05,4 Kampé II,Joé Dwèt Filé,Joé Dwèt Filé,3:31
2025-04-05,Just In Case,Morgan Wallen,Morgan Wallen,2:46
2025-04-05,Messy,Lola Young,Lola Young,4:44
2025-04-05,Love Somebody,Morgan Wallen,Morgan Wallen,3:24
2025-04-05,Anxiety,Doechii,Doechii,4:09
2025-04-05,That’s So True,Gracie Abrams,Gracie Abrams,2:46
2025-04-05,Feel Good,Charlotte Cardin,Charlotte Cardin,2:43
2025-04-05,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-04-05,DtMF,Bad Bunny,Bad Bunny,3:57
2025-04-05,I'm The Problem,Morgan Wallen,Morgan Wallen,2:57
2025-04-05,I Had Some Help (feat. Morgan Wallen),Post Malone,Post Malone,2:58
2025-04-05,Timeless,The Weeknd,The Weeknd,4:16
2025-04-05,Dark Thoughts,Lil Tecca,Lil Tecca,2:16
