Date,Song Title,Artist,Album,Duration
2025-03-29,ME JALO,Fuerza Regida,Fuerza Regida,3:32
2025-03-29,Loco,Neton Vega,Neton Vega,3:06
2025-03-29,NOKIA,Drake,Drake,4:01
2025-03-29,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-03-29,SOMEBODY LOVES ME,PARTYNEXTDOOR,PARTYNEXTDOOR,3:02
2025-03-29,Te Quería Ver,Alemán,Alemán,2:56
2025-03-29,TATTOO,Tito Double P,Tito Double P,2:47
2025-03-29,She Hurts Like Tequila,Cody Johnson,Cody Johnson,3:22
2025-03-29,Ojos Tristes,Selena Gomez,Selena Gomez,3:21
2025-03-29,Morena,Neton Vega,Neton Vega,3:13
2025-03-29,Por Esos Ojos,Fuerza Regida,Fuerza Regida,3:08
2025-03-29,NADIE,Tito Double P,Tito Double P,3:17
2025-03-29,RAINING IN HOUSTON,Drake,Drake,4:04
2025-03-29,30 For 30 (with Kendrick Lamar),SZA,SZA,4:38
2025-03-29,DOS DÍAS,Tito Double P,Tito Double P,2:33
2025-03-29,7 Días,Gabito Ballesteros,Gabito Ballesteros,3:00
2025-03-29,M&M,Neton Vega,Neton Vega,2:46
2025-03-29,El Mayor de los Ranas,Victor Valverde,Victor Valverde,2:52
2025-03-29,ROSONES,Tito Double P,Tito Double P,2:57
2025-03-29,Mi Vida Mi Muerte,Neton Vega,Neton Vega,2:55
2025-03-29,EL LOKERON,Tito Double P,Tito Double P,2:25
2025-03-29,Tu Boda,Óscar Maydon,Óscar Maydon,3:45
2025-03-29,Can't Hide It (feat. Jhené Aiko),Lil Durk,Lil Durk,2:42
2025-03-29,CRY,Hermanos Espinoza,Hermanos Espinoza,4:02
2025-03-29,Die With A Smile,Lady Gaga,Lady Gaga,4:11
