Date,Song Title,Artist,Album,Duration
2025-03-23,Laho,Shallipopi,Shallipopi,2:24
2025-03-23,Nairobi,Marioo,Marioo,3:23
2025-03-23,EVIL J0RDAN,Playboi Carti,Playboi Carti,3:03
2025-03-23,Arike,Kunmie,Kunmie,2:04
2025-03-23,Me too,Abigail Chams,Abigail Chams,2:38
2025-03-23,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-03-23,Baby (Is It A Crime),Rema,Rema,2:44
2025-03-23,Venus,Faceless,Faceless,2:19
2025-03-23,TOXIC,Playboi Carti,Playboi Carti,2:15
2025-03-23,WHY LOVE,Asake,Asake,3:30
2025-03-23,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-03-23,RATHER LIE,Playboi Carti,Playboi Carti,3:29
2025-03-23,KANTE (feat. Fave),Davido,Davido,3:14
2025-03-23,NOKIA,Drake,Drake,4:01
2025-03-23,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-23,Residuals,Chris Brown,Chris Brown,3:35
2025-03-23,Olodumare,Joel Lwaga,Joel Lwaga,3:06
2025-03-23,Update,Burna Boy,Burna Boy,3:27
2025-03-23,Vuka (feat. Thukuthela),Oscar Mbo,Oscar Mbo,5:27
2025-03-23,"Biri Marung (feat. Sje Konka, Focalistic, DJ Maphorisa, Scotts Maphuma & CowBoii)",Mr Pilato,Mr Pilato,7:34
2025-03-23,Timeless,The Weeknd,The Weeknd,4:16
2025-03-23,City Boys,Burna Boy,Burna Boy,2:33
2025-03-23,Aki Sioni,Njerae,Njerae,3:03
2025-03-23,Anxiety,Doechii,Doechii,4:09
2025-03-23,Joy is Coming,Fido,Fido,3:08
