Date,Song Title,Artist,Album,Duration
2025-03-23,Laho,Shallipopi,Shallipopi,2:24
2025-03-23,So it Goes,Black Sherif,Black Sherif,3:43
2025-03-23,Lord I'm Amazed,Black Sherif,Black Sherif,2:26
2025-03-23,Arike,Kunmie,Kunmie,2:04
2025-03-23,Venus,Faceless,Faceless,2:19
2025-03-23,Baby (Is It A Crime),Rema,Rema,2:44
2025-03-23,Sa Me (feat. City Boy),Reggie,Reggie,2:48
2025-03-23,Excellent,KOJO BLAK,KOJO BLAK,2:40
2025-03-23,Olivia,Lasmid,Lasmid,3:05
2025-03-23,Joy is Coming,Fido,Fido,3:08
2025-03-23,Agyekum,Kweku Smoke,Kweku Smoke,2:58
2025-03-23,Jesus Christ 2 (feat. Black Sherif),AratheJay,AratheJay,3:37
2025-03-23,WHY LOVE,Asake,Asake,3:30
2025-03-23,Young Boy,Kweku Smoke,Kweku Smoke,2:15
2025-03-23,Hold Tight,Kweku Smoke,Kweku Smoke,3:33
2025-03-23,Holy Ghost,Kweku Smoke,Kweku Smoke,3:17
2025-03-23,NEXT DOOR,KOJO BLAK,KOJO BLAK,2:36
2025-03-23,Rebel Music,Black Sherif,Black Sherif,2:41
2025-03-23,God Is The Greatest,Vybz Kartel,Vybz Kartel,3:00
2025-03-23,Funds (feat. ODUMODUBLVCK & Chike),Davido,Davido,3:26
2025-03-23,Jah Guide,Kweku Smoke,Kweku Smoke,3:04
2025-03-23,Nonsense,Oseikrom Sikanii,Oseikrom Sikanii,3:20
2025-03-23,Born in Hell,Kweku Smoke,Kweku Smoke,2:15
2025-03-23,25,Rod Wave,Rod Wave,3:00
2025-03-23,Lomo Lomo,KiDi,KiDi,2:55
