Date,Song Title,Artist,Album,Duration
2025-03-22,Mãe Solteira,DG e Batidão Stronda,DG e Batidão Stronda,2:24
2025-03-22,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-22,Abracadabra,Lady Gaga,Lady Gaga,3:43
2025-03-22,APT.,ROSÉ,ROSÉ,2:49
2025-03-22,Garden Of Eden,Lady Gaga,Lady Gaga,3:59
2025-03-22,Anxiety,Doechii,Doechii,4:09
2025-03-22,Vanish Into You,Lady Gaga,Lady Gaga,4:04
2025-03-22,MONA LISA,j-hope,j-hope,2:17
2025-03-22,BIRDS OF A FEATHER,Billie Eilish,Billie Eilish,3:30
2025-03-22,Beautiful Things,Benson Boone,Benson Boone,3:00
2025-03-22,Sunset Blvd,Selena Gomez,Selena Gomez,2:47
2025-03-22,like JENNIE,JENNIE,JENNIE,2:03
2025-03-22,Motinha 2.0,DENNIS,DENNIS,1:58
2025-03-22,Resenha do Arrocha,J. Eskine,J. Eskine,5:54
2025-03-22,Coração Partido (Corazón Partío) [Ao Vivo],Grupo Menos É Mais,Grupo Menos É Mais,3:15
2025-03-22,Cowboy,Selena Gomez,Selena Gomez,3:04
2025-03-22,Younger And Hotter Than Me,Selena Gomez,Selena Gomez,3:09
2025-03-22,Espresso,Sabrina Carpenter,Sabrina Carpenter,2:55
2025-03-22,Who,Jimin,Jimin,2:50
2025-03-22,Messy,Lola Young,Lola Young,4:44
2025-03-22,Lose Control,Teddy Swims,Teddy Swims,3:30
2025-03-22,Sei Que Tu Me Odeia,Anitta,Anitta,2:40
2025-03-22,Fui Mlk (feat. FamousKyo),Nilo,Nilo,2:54
2025-03-22,"Oh Garota Eu Quero Você Só Pra Mim (feat. MC K9, MC Rodrigo do CN & mc pl alves)",Oruam,Oruam,2:46
2025-03-22,Nocaute,Jorge & Mateus,Jorge & Mateus,2:47
