Date,Song Title,Artist,Album,Duration
2025-04-22,With You (feat. Omah Lay),Davido,Davido,2:16
2025-04-22,See Me See God (SMSG),Barry Jhay,Barry Jhay,3:12
2025-04-22,Anything,Davido,Davido,3:02
2025-04-22,10 Kilo,Davido,Davido,2:16
2025-04-22,WHY LOVE,Asake,Asake,3:30
2025-04-22,Get Better,Zlatan,Zlatan,3:15
2025-04-22,Dangbana Riddim,Bella Shmurda,Bella Shmurda,2:40
2025-04-22,MARIO KART,Seyi Vibez,Seyi Vibez,2:51
2025-04-22,Introduction,T.I BLAZE,T.I BLAZE,2:25
2025-04-22,SHAOLIN,Seyi Vibez,Seyi Vibez,2:20
2025-04-22,Laho,Shallipopi,Shallipopi,2:24
2025-04-22,Trenches Luv,T.I BLAZE,T.I BLAZE,3:25
2025-04-22,Most Wanted,Zinoleesky,Zinoleesky,2:22
2025-04-22,MMS,Asake,Asake,3:39
2025-04-22,Bout U,Rema,Rema,2:43
2025-04-22,The Lord's Prayer,Barry Jhay,Barry Jhay,1:45
2025-04-22,My Darling,Chella,Chella,2:26
2025-04-22,Hey Jago,Poco Lee,Poco Lee,2:05
2025-04-22,Eskelebebe,Barry Jhay,Barry Jhay,2:18
2025-04-22,Baby (Is It A Crime),Rema,Rema,2:44
2025-04-22,HAPPY SONG,Seyi Vibez,Seyi Vibez,1:59
2025-04-22,Pidgin & English,BNXN,BNXN,3:38
2025-04-22,Beamer,T.I BLAZE,T.I BLAZE,2:46
2025-04-22,PITY THIS BOY,ODUMODUBLVCK,ODUMODUBLVCK,2:45
2025-04-22,LEGOLAS,ODUMODUBLVCK,ODUMODUBLVCK,2:49
