Date,Song Title,Artist,Album,Duration
2025-04-12,NOKIA,Drake,Drake,4:01
2025-04-12,SOMEBODY LOVES ME,PARTYNEXTDOOR,PARTYNEXTDOOR,3:02
2025-04-12,BAILE INoLVIDABLE,Bad Bunny,Bad Bunny,6:07
2025-04-12,DtMF,Bad Bunny,Bad Bunny,3:57
2025-04-12,NUEVAYoL,Bad Bunny,Bad Bunny,3:03
2025-04-12,Shake It To The Max (FLY) [Remix],MOLIY,MOLIY,2:58
2025-04-12,GIMME A HUG,Drake,Drake,3:13
2025-04-12,Buscando Tus Besos,Rubby Pérez,Rubby Pérez,3:55
2025-04-12,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-04-12,RATHER LIE,Playboi Carti,Playboi Carti,3:29
2025-04-12,Vanish Mode,Lil Durk,Lil Durk,2:03
2025-04-12,Qué Pasaría...,Rauw Alejandro,Rauw Alejandro,3:11
2025-04-12,Volveré,Rubby Pérez,Rubby Pérez,4:19
2025-04-12,30 For 30 (with Kendrick Lamar),SZA,SZA,4:38
2025-04-12,Tú Vas a Volar,Rubby Pérez,Rubby Pérez,4:56
2025-04-12,Whatever For You,NTG,NTG,1:43
2025-04-12,PA QUE LO BAILES,Lomiiel,Lomiiel,2:05
2025-04-12,Y No Voy a Llorar,Rubby Pérez,Rubby Pérez,4:30
2025-04-12,Bing Bong,Yailin la Mas Viral,Yailin la Mas Viral,2:03
2025-04-12,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-04-12,They Want To Be You (feat. Future),Lil Durk,Lil Durk,2:47
2025-04-12,MUTT (CB REMIX),Leon Thomas,Leon Thomas,3:19
2025-04-12,Residuals,Chris Brown,Chris Brown,3:35
2025-04-12,EVIL J0RDAN,Playboi Carti,Playboi Carti,3:03
2025-04-12,ILMB (feat. Travis Scott),Sheck Wes,Sheck Wes,3:04
