Date,Song Title,Artist,Album,Duration
2025-04-12,Get Better,Zlatan,Zlatan,3:15
2025-04-12,Most Wanted,Zinoleesky,Zinoleesky,2:22
2025-04-12,MARIO KART,Seyi Vibez,Seyi Vibez,2:51
2025-04-12,Introduction,T.I BLAZE,T.I BLAZE,2:25
2025-04-12,WHY LOVE,Asake,Asake,3:30
2025-04-12,SHAOLIN,Seyi Vibez,Seyi Vibez,2:20
2025-04-12,Trenches Luv,T.I BLAZE,T.I BLAZE,3:25
2025-04-12,Hey Jago,Poco Lee,Poco Lee,2:05
2025-04-12,Bout U,Rema,Rema,2:43
2025-04-12,Baby (Is It A Crime),Rema,Rema,2:44
2025-04-12,My Darling,Chella,Chella,2:26
2025-04-12,Laho,Shallipopi,Shallipopi,2:24
2025-04-12,PITY THIS BOY,ODUMODUBLVCK,ODUMODUBLVCK,2:45
2025-04-12,The Lord's Prayer,Barry Jhay,Barry Jhay,1:45
2025-04-12,LEGOLAS,ODUMODUBLVCK,ODUMODUBLVCK,2:49
2025-04-12,Arike,Kunmie,Kunmie,2:04
2025-04-12,HAPPY SONG,Seyi Vibez,Seyi Vibez,1:59
2025-04-12,Never Stop (feat. Blvk H3ro),Barry Jhay,Barry Jhay,3:08
2025-04-12,Dangbana Riddim,Bella Shmurda,Bella Shmurda,2:40
2025-04-12,Giveaway,Ruger,Ruger,3:00
2025-04-12,Eskelebebe,Barry Jhay,Barry Jhay,2:18
2025-04-12,Beamer,T.I BLAZE,T.I BLAZE,2:46
2025-04-12,Track 1,T.I BLAZE,T.I BLAZE,2:53
2025-04-12,MMS,Asake,Asake,3:39
2025-04-12,Na Scra,Famous PLuto,Famous PLuto,2:30
