Date,Song Title,Artist,Album,Duration
2025-04-12,Ordinary,Alex Warren,Alex Warren,3:06
2025-04-12,Unsicher,Nina Chuba,Nina Chuba,2:18
2025-04-12,APT.,ROSÉ,ROSÉ,2:49
2025-04-12,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-04-12,Show Me Love,WizTheMc,WizTheMc,2:56
2025-04-12,Chanelli,Luciano,Luciano,1:59
2025-04-12,Azizam,Ed Sheeran,Ed Sheeran,2:42
2025-04-12,Anxiety,Doechii,Doechii,4:09
2025-04-12,Messy,Lola Young,Lola Young,4:44
2025-04-12,Abracadabra,Lady Gaga,Lady Gaga,3:43
2025-04-12,DtMF,Bad Bunny,Bad Bunny,3:57
2025-04-12,AKON,Jazeek,Jazeek,2:18
2025-04-12,tau mich auf,Zartmann,Zartmann,1:50
2025-04-12,Beautiful Things,Benson Boone,Benson Boone,3:00
2025-04-12,Aye,Nimo,Nimo,3:02
2025-04-12,BIRDS OF A FEATHER,Billie Eilish,Billie Eilish,3:30
2025-04-12,A Bar Song (Tipsy),Shaboozey,Shaboozey,2:51
2025-04-12,Wackelkontakt,Oimara,Oimara,2:48
2025-04-12,Bad Dreams,Teddy Swims,Teddy Swims,3:04
2025-04-12,NON METTERCI BECCO,Sfera Ebbasta,Sfera Ebbasta,3:02
2025-04-12,PASSO BEM SOLTO (Slowed),ATLXS,ATLXS,1:56
2025-04-12,Gata Only,FloyyMenor,FloyyMenor,3:42
2025-04-12,That’s So True,Gracie Abrams,Gracie Abrams,2:46
2025-04-12,NINAO,GIMS,GIMS,2:47
2025-04-12,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
