Date,Song Title,Artist,Album,Duration
2025-02-22,Abracadabra,Lady Gaga,Lady Gaga,3:43
2025-02-22,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-02-22,"ДОМ (Лондон, Прага, Ницца)",MORGENSHTERN,MORGENSHTERN,2:33
2025-02-22,ПОВОД,MORGENSHTERN,MORGENSHTERN,2:33
2025-02-22,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-02-22,Messy,Lola Young,Lola Young,4:44
2025-02-22,APT.,ROSÉ,ROSÉ,2:49
2025-02-22,Dom Nad Wodą,Pezet,Pezet,3:14
2025-02-22,КРАСНЫЙ ФЛАГ,MORGENSHTERN,MORGENSHTERN,2:26
2025-02-22,São Paulo,The Weeknd,The Weeknd,5:01
2025-02-22,BIRDS OF A FEATHER,Billie Eilish,Billie Eilish,3:30
2025-02-22,Timeless,The Weeknd,The Weeknd,4:16
2025-02-22,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-02-22,Cry For Me,The Weeknd,The Weeknd,3:44
2025-02-22,KOCHASZ?,Sobel,Sobel,2:32
2025-02-22,Bad Dreams,Teddy Swims,Teddy Swims,3:04
2025-02-22,KIEROWNIK,Kizo,Kizo,2:52
2025-02-22,All The Stars,Kendrick Lamar,Kendrick Lamar,3:52
2025-02-22,не расслабляйся,Skryptonite,Skryptonite,2:44
2025-02-22,300 BANIEK,Otsochodzi,Otsochodzi,2:37
2025-02-22,Інстинкт,LOBODA,LOBODA,2:58
2025-02-22,That’s So True,Gracie Abrams,Gracie Abrams,2:46
2025-02-22,WILDFLOWER,Billie Eilish,Billie Eilish,4:21
2025-02-22,up! up! up!,Mata,Mata,3:11
2025-02-22,tv off (feat. Lefty Gunplay),Kendrick Lamar,Kendrick Lamar,3:40
