Date,Song Title,Artist,Album,Duration
2025-03-10,Çatma Yarim,Reynmen,Reynmen,2:57
2025-03-10,Maziden,Afra,Afra,2:18
2025-03-10,BİTMİYOR,Ben Fero,Ben Fero,3:24
2025-03-10,SEVMEYİ DENEMEDİN,BLOK3,BLOK3,2:52
2025-03-10,Gözlerinden Gözlerine,Semicenk,Semicenk,2:56
2025-03-10,HAVHAVHAV,Lvbel C5,Lvbel C5,2:06
2025-03-10,Mendil,Gülden,Gülden,3:34
2025-03-10,APT.,ROSÉ,ROSÉ,2:49
2025-03-10,Ayaza Serdim,Kubilay Karça,Kubilay Karça,3:38
2025-03-10,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-10,Sana Güvenmiyorum (Dedub Sessions),Dedublüman,Dedublüman,3:24
2025-03-10,Canın Beni Çekti,Melike Şahin,Melike Şahin,3:13
2025-03-10,Aldanırım,Sıla Şahin,Sıla Şahin,3:21
2025-03-10,Italy Forma,Ati242,Ati242,3:01
2025-03-10,ÇIKAR BİRİ KARŞIMA,Poizi,Poizi,2:47
2025-03-10,Onlar Anlamaz Halden,Semicenk,Semicenk,2:54
2025-03-10,Önümüz Yaz,Simge,Simge,3:01
2025-03-10,DURULDUM,Era7capone,Era7capone,2:04
2025-03-10,Kufi,Duman,Duman,4:25
2025-03-10,kAHpE,Lvbel C5,Lvbel C5,2:21
2025-03-10,Ellere Düş,Sedat Sayan,Sedat Sayan,3:45
2025-03-10,São Paulo,The Weeknd,The Weeknd,5:01
2025-03-10,Neon,UZI,UZI,2:31
2025-03-10,HUQQA,Jeff Redd,Jeff Redd,2:07
2025-03-10,KARANLIK,Yung Kafa & Kücük Efendi,Yung Kafa & Kücük Efendi,2:54
