Date,Song Title,Artist,Album,Duration
2025-03-06,SHAOLIN,Seyi Vibez,Seyi Vibez,2:20
2025-03-06,MARIO KART,Seyi Vibez,Seyi Vibez,2:51
2025-03-06,Arike,Kunmie,Kunmie,2:04
2025-03-06,HAPPY SONG,Seyi Vibez,Seyi Vibez,1:59
2025-03-06,WHY LOVE,Asake,Asake,3:30
2025-03-06,Laho,Shallipopi,Shallipopi,2:24
2025-03-06,Baby (Is It A Crime),Rema,Rema,2:44
2025-03-06,Update,Burna Boy,Burna Boy,3:27
2025-03-06,PITY THIS BOY,ODUMODUBLVCK,ODUMODUBLVCK,2:45
2025-03-06,Trenches Luv,T.I BLAZE,T.I BLAZE,3:25
2025-03-06,Venus,Faceless,Faceless,2:19
2025-03-06,who does that? (feat. Bella Shmurda),FOLA,FOLA,2:39
2025-03-06,MMS,Asake,Asake,3:39
2025-03-06,Joy is Coming,Fido,Fido,3:08
2025-03-06,Only Fans,Young Jonn,Young Jonn,2:29
2025-03-06,Pidgin & English,BNXN,BNXN,3:38
2025-03-06,Intro (Going),Tml Vibez,Tml Vibez,3:20
2025-03-06,Panic,Ayo Maff,Ayo Maff,2:32
2025-03-06,Kese (Dance),Wizkid,Wizkid,2:54
2025-03-06,Fi Kan We Kan,BNXN,BNXN,2:39
2025-03-06,Beamer,T.I BLAZE,T.I BLAZE,2:46
2025-03-06,Bundle By Bundle,Burna Boy,Burna Boy,2:56
2025-03-06,Bad Girl (feat. Asake),Wizkid,Wizkid,2:54
2025-03-06,Hope (feat. Tml Vibez),T.I BLAZE,T.I BLAZE,2:44
2025-03-06,Slow (feat. Anais Cardot),Wizkid,Wizkid,3:25
