Date,Song Title,Artist,Album,Duration
2025-02-24,Kaiju,sakanaction,sakanaction,4:12
2025-02-24,Lilac,Mrs. GREEN APPLE,Mrs. GREEN APPLE,4:48
2025-02-24,APT.,ROSÉ,ROSÉ,2:49
2025-02-24,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-02-24,Darling,Mrs. GREEN APPLE,Mrs. GREEN APPLE,4:40
2025-02-24,Koiwoshite,HY,HY,6:03
2025-02-24,Soranji,Mrs. GREEN APPLE,Mrs. GREEN APPLE,5:44
2025-02-24,Que Sera Sera,Mrs. GREEN APPLE,Mrs. GREEN APPLE,4:32
2025-02-24,Tenbyouno Uta (feat. Sonoko Inoue),Mrs. GREEN APPLE,Mrs. GREEN APPLE,5:07
2025-02-24,Miss Luxury,YZERR,YZERR,4:33
2025-02-24,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-02-24,Bokuno Koto,Mrs. GREEN APPLE,Mrs. GREEN APPLE,5:21
2025-02-24,doppelgänger,Creepy Nuts,Creepy Nuts,2:47
2025-02-24,Kaiju no Hanauta,VAUNDY,VAUNDY,3:44
2025-02-24,Bitter Vacances,Mrs. GREEN APPLE,Mrs. GREEN APPLE,3:18
2025-02-24,Life is Romance,Kaneee,Kaneee,3:10
2025-02-24,Bling-Bang-Bang-Born,Creepy Nuts,Creepy Nuts,2:48
2025-02-24,Otonoke,Creepy Nuts,Creepy Nuts,3:05
2025-02-24,familie,Mrs. GREEN APPLE,Mrs. GREEN APPLE,3:42
2025-02-24,Drop,HANA,HANA,2:28
2025-02-24,Can't we just be cute? -Kawaii Dakejya Damedesuka?,CUTIE STREET,CUTIE STREET,4:11
2025-02-24,Bansanka,tuki.,tuki.,3:35
2025-02-24,Ao To Natsu,Mrs. GREEN APPLE,Mrs. GREEN APPLE,4:30
2025-02-24,DRIP,BABYMONSTER,BABYMONSTER,3:00
