Date,Song Title,Artist,Album,Duration
2025-03-03,Proud Of Me,Fridayy,Fridayy,3:50
2025-03-03,NOKIA,Drake,Drake,4:01
2025-03-03,SOMEBODY LOVES ME,PARTYNEXTDOOR,PARTYNEXTDOOR,3:02
2025-03-03,GIMME A HUG,Drake,Drake,3:13
2025-03-03,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-03-03,30 For 30 (with Kendrick Lamar),SZA,SZA,4:38
2025-03-03,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-03-03,tv off (feat. Lefty Gunplay),Kendrick Lamar,Kendrick Lamar,3:40
2025-03-03,Doot Doot (6 7),Skrilla,Skrilla,2:29
2025-03-03,Residuals,Chris Brown,Chris Brown,3:35
2025-03-03,BAILE INoLVIDABLE,Bad Bunny,Bad Bunny,6:07
2025-03-03,Little Things,Ella Mai,Ella Mai,2:52
2025-03-03,One Call Away,Fridayy,Fridayy,2:31
2025-03-03,Revolving door,Tate McRae,Tate McRae,3:00
2025-03-03,25,Rod Wave,Rod Wave,3:00
2025-03-03,Snooze,SZA,SZA,3:21
2025-03-03,squabble up,Kendrick Lamar,Kendrick Lamar,2:37
2025-03-03,Saving My Love,Fridayy,Fridayy,3:03
2025-03-03,Baddest In The Room,Fridayy,Fridayy,2:38
2025-03-03,DtMF,Bad Bunny,Bad Bunny,3:57
2025-03-03,Heart Of A Woman,Summer Walker,Summer Walker,2:51
2025-03-03,In A Minute,Lil Baby,Lil Baby,3:20
2025-03-03,NUEVAYoL,Bad Bunny,Bad Bunny,3:03
2025-03-03,All The Stars,Kendrick Lamar,Kendrick Lamar,3:52
2025-03-03,Timeless,The Weeknd,The Weeknd,4:16
