Date,Song Title,Artist,Album,Duration
2025-03-16,8:00 PM (feat. Malie Donn),Armanii,Armanii,2:46
2025-03-16,7:00 (Raw),Malie Donn,Malie Donn,2:44
2025-03-16,EVIL J0RDAN,Playboi Carti,Playboi Carti,3:03
2025-03-16,Shake It To The Max (FLY) [Remix],MOLIY,MOLIY,2:58
2025-03-16,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-03-16,Body Tea,Malie Donn,Malie Donn,2:57
2025-03-16,Time,Jamal,Jamal,2:52
2025-03-16,Good Look (feat. Sapposonic),Eddy G Bomba,Eddy G Bomba,2:26
2025-03-16,NOKIA,Drake,Drake,4:01
2025-03-16,Ballandor,Jamal,Jamal,3:02
2025-03-16,RATHER LIE,Playboi Carti,Playboi Carti,3:29
2025-03-16,Whites,Masicka,Masicka,4:28
2025-03-16,Residuals,Chris Brown,Chris Brown,3:35
2025-03-16,MOJO JOJO,Playboi Carti,Playboi Carti,2:36
2025-03-16,SOMEBODY LOVES ME,PARTYNEXTDOOR,PARTYNEXTDOOR,3:02
2025-03-16,Suspect,Malie Donn,Malie Donn,2:55
2025-03-16,30 For 30 (with Kendrick Lamar),SZA,SZA,4:38
2025-03-16,Whole Lotta,Valiant,Valiant,2:45
2025-03-16,Aeod All Eyes on the Dunce,Jamal,Jamal,2:55
2025-03-16,Balance,Ayetian,Ayetian,2:09
2025-03-16,The Greatest Bend Over,Yung Bredda,Yung Bredda,2:50
2025-03-16,Mozart,Skippa,Skippa,3:11
2025-03-16,Tyrant,Masicka,Masicka,3:37
2025-03-16,Planet To Planet,RajahWild,RajahWild,2:27
2025-03-16,Fritos Lays,Raw Cashh,Raw Cashh,2:32
