Date,Song Title,Artist,Album,Duration
2025-03-07,Laho,Shallipopi,Shallipopi,2:24
2025-03-07,Nairobi,Marioo,Marioo,3:23
2025-03-07,Venus,Faceless,Faceless,2:19
2025-03-07,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-03-07,Baby (Is It A Crime),Rema,Rema,2:44
2025-03-07,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-03-07,NOKIA,Drake,Drake,4:01
2025-03-07,Arike,Kunmie,Kunmie,2:04
2025-03-07,Update,Burna Boy,Burna Boy,3:27
2025-03-07,Joy is Coming,Fido,Fido,3:08
2025-03-07,WHY LOVE,Asake,Asake,3:30
2025-03-07,Olodumare,Joel Lwaga,Joel Lwaga,3:06
2025-03-07,Vuka (feat. Thukuthela),Oscar Mbo,Oscar Mbo,5:27
2025-03-07,Residuals,Chris Brown,Chris Brown,3:35
2025-03-07,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-07,City Boys,Burna Boy,Burna Boy,2:33
2025-03-07,GIMME A HUG,Drake,Drake,3:13
2025-03-07,MMS,Asake,Asake,3:39
2025-03-07,All The Love,Ayra Starr,Ayra Starr,3:06
2025-03-07,Timeless,The Weeknd,The Weeknd,4:16
2025-03-07,23,Burna Boy,Burna Boy,4:05
2025-03-07,30 For 30 (with Kendrick Lamar),SZA,SZA,4:38
2025-03-07,PITY THIS BOY,ODUMODUBLVCK,ODUMODUBLVCK,2:45
2025-03-07,Bundle by Bundle,Burna Boy,Burna Boy,2:56
2025-03-07,Aki Sioni,Njerae,Njerae,3:03
