Date,Song Title,Artist,Album,Duration
2025-03-24,La Plena (W Sound 05),W Sound,W Sound,2:30
2025-03-24,Still Luvin,Delaossa,Delaossa,4:06
2025-03-24,BAILE INoLVIDABLE,Bad Bunny,Bad Bunny,6:07
2025-03-24,Mi Refe,Beéle,Beéle,2:39
2025-03-24,capaz (merengueton),Alleh,Alleh,2:53
2025-03-24,Orilla,8belial,8belial,3:13
2025-03-24,NUEVAYoL,Bad Bunny,Bad Bunny,3:03
2025-03-24,DtMF,Bad Bunny,Bad Bunny,3:57
2025-03-24,Si Antes Te Hubiera Conocido,KAROL G,KAROL G,3:15
2025-03-24,APT.,ROSÉ,ROSÉ,2:49
2025-03-24,sobelove,Beéle,Beéle,2:11
2025-03-24,Anxiety,Doechii,Doechii,4:09
2025-03-24,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-24,Qué Pasaría...,Rauw Alejandro,Rauw Alejandro,3:11
2025-03-24,GRAN VÍA,Quevedo,Quevedo,3:33
2025-03-24,NINFO,JC Reyes,JC Reyes,3:04
2025-03-24,SENTIMIENTO NATURAL,Aitana,Aitana,3:13
2025-03-24,Angelito,Bad Gyal,Bad Gyal,2:10
2025-03-24,Solcito,Miguel Bueno,Miguel Bueno,2:24
2025-03-24,Abracadabra,Lady Gaga,Lady Gaga,3:43
2025-03-24,Tití Me Preguntó,Bad Bunny,Bad Bunny,4:03
2025-03-24,Ojos Tristes,Selena Gomez,Selena Gomez,3:21
2025-03-24,Messy,Lola Young,Lola Young,4:44
2025-03-24,ILY,Kapo,Kapo,3:36
2025-03-24,FLIPA,JC Reyes,JC Reyes,2:55
