Date,Song Title,Artist,Album,Duration
2025-03-24,"Anno Fantastico (feat. Shiva, Tony Boy)",Luchè,Luchè,3:05
2025-03-24,LA CURA PER ME,Giorgia,Giorgia,3:35
2025-03-24,Balorda nostalgia,Olly,Olly,3:17
2025-03-24,ancora (feat. Geolier),Rose Villain,Rose Villain,3:08
2025-03-24,ANEMA E CORE,Serena Brancale,Serena Brancale,2:46
2025-03-24,Incoscienti Giovani,Achille Lauro,Achille Lauro,3:24
2025-03-24,CHIAMO IO CHIAMI TU,GAIA,GAIA,3:38
2025-03-24,BATTITO,Fedez,Fedez,3:14
2025-03-24,TU CON CHI FAI L'AMORE,The Kolors,The Kolors,3:27
2025-03-24,Dimenticarsi alle 7,Elodie,Elodie,3:34
2025-03-24,Volevo essere un duro,Lucio Corsi,Lucio Corsi,3:05
2025-03-24,"PEZZI DA NOVANTA (feat. MV Killa, Yung Snapp, Lele Blade, Vale Lambo, Frezza)",SLF,SLF,3:14
2025-03-24,Anxiety,Doechii,Doechii,4:09
2025-03-24,DtMF,Bad Bunny,Bad Bunny,3:57
2025-03-24,Un mondo a parte,Jovanotti,Jovanotti,4:00
2025-03-24,CUORICINI,Coma_Cose,Coma_Cose,3:14
2025-03-24,EL PIBE DE ORO,Geolier,Geolier,2:35
2025-03-24,fuorilegge,Rose Villain,Rose Villain,3:41
2025-03-24,MILLE VOTE ANCORA,Rocco Hunt,Rocco Hunt,3:12
2025-03-24,HEETS (feat. Geolier),Lele Blade,Lele Blade,2:57
2025-03-24,MAI PER SEMPRE,Geolier,Geolier,3:40
2025-03-24,IO T’O GIUR’ (feat. Sfera Ebbasta),Geolier,Geolier,3:20
2025-03-24,EPISODIO D'AMORE,Geolier,Geolier,3:16
2025-03-24,TU ED IO (feat. Rose Villain),Geolier,Geolier,3:03
2025-03-24,La Mia Parola (feat. Tormento),Shablo,Shablo,2:50
