Date,Song Title,Artist,Album,Duration
2025-03-24,Run It Up,Hanumankind,Hanumankind,2:53
2025-03-24,Jhol,Maanu,Maanu,4:25
2025-03-24,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-24,Vazhithunaiye,Sid Sriram,Sid Sriram,3:38
2025-03-24,"Raanjhan (From ""Do Patti"")",Sachet-Parampara,Sachet-Parampara,4:00
2025-03-24,"Chuttamalle (From ""Devara Part 1"")",Anirudh Ravichander,Anirudh Ravichander,3:42
2025-03-24,"Mayavi (From ""Bhoomi 2024"")",Sonu Nigam,Sonu Nigam,4:18
2025-03-24,APT.,ROSÉ,ROSÉ,2:49
2025-03-24,Timeless,The Weeknd,The Weeknd,4:16
2025-03-24,"Apna Bana Le (From ""Bhediya"")",Arijit Singh,Arijit Singh,4:21
2025-03-24,Cry For Me,The Weeknd,The Weeknd,3:44
2025-03-24,Afsos,Anuv Jain,Anuv Jain,3:11
2025-03-24,Paro,Aditya Rikhari,Aditya Rikhari,1:10
2025-03-24,"Pathikichu (From ""Vidaamuyarchi"")",Anirudh Ravichander,Anirudh Ravichander,3:28
2025-03-24,Ishq Hai,Anurag Saikia,Anurag Saikia,5:12
2025-03-24,"Aasa Kooda (From ""Think Indie"")",Sai Abhyankkar,Sai Abhyankkar,3:35
2025-03-24,Jo Tum Mere Ho,Anuv Jain,Anuv Jain,4:11
2025-03-24,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-03-24,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-03-24,All The Stars,Kendrick Lamar,Kendrick Lamar,3:52
2025-03-24,"Golden Sparrow (From ""Nilavuku En Mel Ennadi Kobam"")",G.V. Prakash Kumar,G.V. Prakash Kumar,3:50
2025-03-24,Millionaire,Yo Yo Honey Singh,Yo Yo Honey Singh,3:19
2025-03-24,Wavy,Karan Aujla,Karan Aujla,2:41
2025-03-24,São Paulo,The Weeknd,The Weeknd,5:01
2025-03-24,Hawayein,Pritam,Pritam,4:50
