Date,Song Title,Artist,Album,Duration
2025-04-02,Keşke,Ati242,Ati242,3:27
2025-04-02,Çatma Yarim,Reynmen,Reynmen,2:57
2025-04-02,Mimoza Çiçeğim,Volkan Konak,Volkan Konak,4:48
2025-04-02,Aldanırım,Sıla Şahin,Sıla Şahin,3:21
2025-04-02,SEVMEYİ DENEMEDİN,BLOK3,BLOK3,2:52
2025-04-02,Aleni Aleni,Volkan Konak,Volkan Konak,3:55
2025-04-02,Kufi,Duman,Duman,4:25
2025-04-02,Benden Sonra,Rıza Tamer,Rıza Tamer,2:43
2025-04-02,BİTMİYOR,Ben Fero,Ben Fero,3:24
2025-04-02,Gözlerinden Gözlerine,Semicenk,Semicenk,2:56
2025-04-02,Mendil,Gülden,Gülden,3:34
2025-04-02,HUQQA,Jeff Redd,Jeff Redd,2:07
2025-04-02,Herkesin Bir Derdi Var (Cerrahpaşa),Volkan Konak,Volkan Konak,4:16
2025-04-02,Canın Beni Çekti,Melike Şahin,Melike Şahin,3:13
2025-04-02,Ömrüm,Volkan Konak,Volkan Konak,5:20
2025-04-02,Mağusa Limanı,Volkan Konak,Volkan Konak,4:52
2025-04-02,APT.,ROSÉ,ROSÉ,2:49
2025-04-02,Önümüz Yaz,Simge,Simge,3:01
2025-04-02,Sana Güvenmiyorum (Dedub Sessions),Dedublüman,Dedublüman,3:24
2025-04-02,HAVHAVHAV,Lvbel C5,Lvbel C5,2:06
2025-04-02,Göklerde Kartal Gibiydim,Volkan Konak,Volkan Konak,3:51
2025-04-02,Ayaza Serdim,Kubilay Karça,Kubilay Karça,3:38
2025-04-02,Yarim Yarim,Volkan Konak,Volkan Konak,4:23
2025-04-02,Vidrado Em Você,DJ Guuga,DJ Guuga,2:14
2025-04-02,Italy Forma,Ati242,Ati242,3:01
