Date,Song Title,Artist,Album,Duration
2025-04-17,Ordinary,Alex Warren,Alex Warren,3:06
2025-04-17,igen & igen (feat. One Two),Gobs,Gobs,2:44
2025-04-17,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-04-17,APT.,ROSÉ,ROSÉ,2:49
2025-04-17,Seaside,Artigeardit,Artigeardit,3:08
2025-04-17,Azizam,Ed Sheeran,Ed Sheeran,2:42
2025-04-17,Kun Os,Lamin,Lamin,2:53
2025-04-17,Smelter Under Månen,APHACA,APHACA,3:18
2025-04-17,Et sted hvor vi de første,APHACA,APHACA,3:27
2025-04-17,Hele Vejen (feat. Mumle),Omar,Omar,2:57
2025-04-17,Hvor Var Jeg Endt,Christopher,Christopher,2:59
2025-04-17,Blodigt,Anton Westerlin,Anton Westerlin,3:02
2025-04-17,BIRDS OF A FEATHER,Billie Eilish,Billie Eilish,3:30
2025-04-17,Messy,Lola Young,Lola Young,4:44
2025-04-17,Anxiety,Doechii,Doechii,4:09
2025-04-17,Espresso,Sabrina Carpenter,Sabrina Carpenter,2:55
2025-04-17,Entré,Anton Westerlin,Anton Westerlin,2:53
2025-04-17,Luk Mig Ind,Annika,Annika,3:17
2025-04-17,Abracadabra,Lady Gaga,Lady Gaga,3:43
2025-04-17,twilight zone,Ariana Grande,Ariana Grande,3:18
2025-04-17,Bellevue (feat. D1MA),Tobias Rahim,Tobias Rahim,2:34
2025-04-17,Taste,Sabrina Carpenter,Sabrina Carpenter,2:37
2025-04-17,There's A Rhythmn,Bon Iver,Bon Iver,5:16
2025-04-17,That’s So True,Gracie Abrams,Gracie Abrams,2:46
