Date,Song Title,Artist,Album,Duration
2025-03-15,like JENNIE,JENNIE,JENNIE,2:03
2025-03-15,Jumping Machine (跳楼机),LBI,LBI,3:21
2025-03-15,Die With A Smile,Lady Gaga,Lady Gaga,4:11
2025-03-15,Aku Dah Lupa,MikkyZia,MikkyZia,3:02
2025-03-15,luther,Kendrick Lamar,Kendrick Lamar,2:57
2025-03-15,Garam & Madu (Sakit Dadaku),Tenxi,Tenxi,3:04
2025-03-15,Bukan Lagi Kita,Nadeera,Nadeera,3:32
2025-03-15,WILDFLOWER,Billie Eilish,Billie Eilish,4:21
2025-03-15,Handlebars,JENNIE,JENNIE,3:04
2025-03-15,ExtraL,JENNIE,JENNIE,2:47
2025-03-15,APT.,ROSÉ,ROSÉ,2:49
2025-03-15,Anugerah Terindah,Andmesh,Andmesh,4:42
2025-03-15,BIRDS OF A FEATHER,Billie Eilish,Billie Eilish,3:30
2025-03-15,Seribu Tahun Lagi,Imran Ajmain,Imran Ajmain,4:22
2025-03-15,Masa (feat. Fahimi),NAKI,NAKI,2:49
2025-03-15,Bunga Maaf,The Lantis,The Lantis,4:12
2025-03-15,Menjaga Jodoh Orang Lain,Ara Johari,Ara Johari,4:32
2025-03-15,Not Like Us,Kendrick Lamar,Kendrick Lamar,4:34
2025-03-15,blue,yung kai,yung kai,3:34
2025-03-15,Qalbi Fil Madinah,Maher Zain,Maher Zain,3:24
2025-03-15,HOT,LE SSERAFIM,LE SSERAFIM,2:23
2025-03-15,Hijab Rindu,Black Hanifah,Black Hanifah,4:17
2025-03-15,toxic till the end,ROSÉ,ROSÉ,2:36
2025-03-15,bergema sampai selamanya,Nadhif Basalamah,Nadhif Basalamah,3:18
2025-03-15,Rahsia Tuhan,Noh Salleh,Noh Salleh,4:47
