Date,Song Title,Artist,Album,Duration
2025-02-28,Afsos,Anuv Jain,Anuv Jain,3:11
2025-02-28,Jhol,Maanu,Maanu,4:25
2025-02-28,Wavy,Karan Aujla,Karan Aujla,2:41
2025-02-28,Water,Diljit Dosanjh,Diljit Dosanjh,3:16
2025-02-28,Police,Cheema Y,Cheema Y,2:21
2025-02-28,Tension,Diljit Dosanjh,Diljit Dosanjh,2:48
2025-02-28,Young G.O.A.T,Cheema Y,Cheema Y,3:45
2025-02-28,High On You,Jind Universe,Jind Universe,2:20
2025-02-28,Antidote,Karan Aujla,Karan Aujla,3:07
2025-02-28,Churake,Vilen,Vilen,2:34
2025-02-28,On Top,Karan Aujla,Karan Aujla,3:03
2025-02-28,Aura,Shubh,Shubh,2:45
2025-02-28,Gears,Arjan Dhillon,Arjan Dhillon,2:30
2025-02-28,Winning Speech,Karan Aujla,Karan Aujla,3:47
2025-02-28,Knife Brows,Dhanda Nyoliwala,Dhanda Nyoliwala,2:55
2025-02-28,"2 Khatole (feat. Manjeet Mor, Chahal Saab & Vikash Rajana)",Masoom Sharma,Masoom Sharma,2:28
2025-02-28,Russian Bandana,Dhanda Nyoliwala,Dhanda Nyoliwala,3:17
2025-02-28,Sifar Safar,Karan Aujla,Karan Aujla,3:00
2025-02-28,Tag Awara Ke (feat. Shivani Yadav),Amanraj Gill,Amanraj Gill,3:01
2025-02-28,Softly,Karan Aujla,Karan Aujla,2:35
2025-02-28,52 Bars,Karan Aujla,Karan Aujla,3:34
2025-02-28,Admirin' You (feat. Preston Pablo),Karan Aujla,Karan Aujla,3:34
2025-02-28,Fell For You,Shubh,Shubh,2:33
2025-02-28,Pistol,Sumit Parta,Sumit Parta,2:20
2025-02-28,Blender,Masoom Sharma,Masoom Sharma,2:52
